zero one 3.0 two 21.0 zero zero one zero one 59.0 one 31.0 one
zero four 4.0 zero 19.0 zero zero zero zero NAN 39.0 one 29.0 one
one zero 5.0 zero -1.0 zero NAN zero zero two 29.0 one 0.0 zero
zero zero 3.0 one -1.0 zero zero one zero one 39.0 one 8.0 NAN
one one 2.0 one 21.0 zero zero one NAN two 44.0 one 31.0 one
one NAN 4.0 three 22.0 zero zero NAN zero zero -1.0 NAN 6.0 zero
NAN one 4.0 three 21.0 one zero one NAN two 39.0 one 25.0 one
one one 3.0 NAN 7.0 zero zero NAN zero one -1.0 one 17.0 zero
NAN zero 3.0 zero 24.0 one zero zero zero three 39.0 one 8.0 NAN
zero zero 6.0 five 35.0 one one zero zero zero 47.0 one 38.0 zero
one NAN 2.0 zero 4.0 zero zero zero zero NAN 59.0 one -1.0 zero
one zero 2.0 one 12.0 zero zero one zero zero 47.0 NAN -1.0 zero
one zero 0.0 zero 40.0 one zero zero zero two 31.0 one 50.0 NAN
zero one 2.0 one 51.0 NAN zero one zero zero -1.0 NAN 32.0 one
zero zero 0.0 zero 55.0 zero zero zero zero zero 39.0 one 65.0 zero
zero one 5.0 zero 12.0 one zero zero zero zero 39.0 one 4.0 NAN
NAN zero -1.0 zero 58.0 one one zero zero zero 47.0 zero 26.0 zero
one zero 1.0 zero 15.0 zero zero one zero NAN 47.0 one -1.0 zero
zero one 0.0 NAN 27.0 one zero zero zero NAN 9.0 one 13.0 one
zero zero 2.0 one 18.0 one zero zero zero zero 44.0 one 28.0 zero
zero zero 4.0 three 13.0 one zero one zero NAN 44.0 one 9.0 zero
zero zero 4.0 one 40.0 zero one zero zero zero 39.0 one 45.0 zero
zero two 3.0 two 27.0 one zero NAN zero two 39.0 NAN 20.0 one
zero NAN 3.0 zero 27.0 zero zero zero zero two 47.0 one 37.0 one
one one 2.0 one 18.0 zero zero one zero one 39.0 one 9.0 one
one zero 1.0 zero -1.0 zero NAN one NAN two 43.0 one 27.0 zero
one one 1.0 zero 18.0 zero zero one zero two 29.0 one 27.0 one
zero NAN 2.0 one 31.0 zero NAN one zero zero -1.0 one 41.0 zero
zero one -1.0 two 48.0 zero zero one zero zero 59.0 one 58.0 one
zero zero 17.0 five 48.0 zero zero one zero zero 39.0 zero 20.0 zero
zero one 4.0 three -1.0 zero zero one zero two 39.0 one 47.0 one
NAN zero 2.0 one -1.0 one zero one zero one 42.0 one 15.0 one
zero zero 10.0 seven 34.0 zero zero one zero zero 59.0 one 27.0 zero
one NAN -1.0 three -1.0 NAN zero one zero two -1.0 one 52.0 one
zero zero 5.0 three 33.0 zero zero one zero zero 39.0 one 43.0 NAN
zero zero 3.0 two 11.0 NAN zero one zero zero 39.0 NAN 21.0 zero
NAN zero 1.0 zero 14.0 zero zero zero zero one 43.0 one 6.0 one
zero one 4.0 zero 9.0 zero zero zero zero two 39.0 one 19.0 NAN
one NAN 3.0 two 19.0 zero zero one NAN two 47.0 zero 14.0 one
zero zero 2.0 zero 55.0 zero zero one NAN zero 59.0 one 27.0 zero
NAN zero 3.0 two 20.0 one zero one zero one 69.0 one 23.0 zero
zero one 4.0 three 26.0 one zero one zero zero 47.0 one 36.0 zero
zero one 4.0 three 46.0 zero zero one zero NAN 43.0 one 26.0 one
one zero 4.0 three 15.0 zero zero one zero zero 64.0 one 25.0 zero
zero zero -1.0 three 24.0 zero zero one zero zero 74.0 one -1.0 one
zero one 3.0 two 17.0 one NAN one zero two 24.0 one 27.0 zero
zero one -1.0 three 43.0 zero one zero NAN zero 47.0 NAN 53.0 zero
zero zero 5.0 four 29.0 zero zero one NAN two 39.0 one 39.0 zero
zero zero 3.0 NAN -1.0 zero zero one zero one 41.0 one 30.0 zero
zero zero 3.0 zero 7.0 one zero zero zero one 59.0 NAN 3.0 zero
zero one 1.0 zero 53.0 NAN zero one zero two 39.0 one 30.0 one
zero zero 1.0 zero 37.0 one NAN one zero zero 55.0 NAN 47.0 zero
one zero 3.0 two 27.0 zero zero one NAN zero -1.0 NAN 37.0 zero
zero zero 2.0 two 34.0 one one zero zero one 39.0 one 15.0 zero
zero zero 3.0 NAN 22.0 zero zero one zero NAN 47.0 one 7.0 zero
zero zero 3.0 two 24.0 NAN zero one NAN NAN -1.0 one 13.0 zero
one one 4.0 three 34.0 zero zero one zero one 62.0 one 44.0 one
zero NAN -1.0 NAN 24.0 zero zero one zero zero -1.0 one 17.0 NAN
NAN zero 2.0 one 47.0 zero zero one zero zero 83.0 one 2.0 NAN
one NAN 2.0 one 12.0 zero zero one zero zero 43.0 NAN 22.0 NAN
one zero 6.0 zero 12.0 zero zero zero zero one 39.0 one -1.0 zero
zero zero 4.0 three 28.0 zero zero one zero NAN 26.0 one 38.0 zero
one NAN 3.0 two 34.0 zero zero one zero zero 83.0 NAN 44.0 zero
one one 2.0 zero 18.0 NAN zero zero zero two 43.0 one 10.0 NAN
one zero 4.0 NAN 31.0 NAN zero one zero zero 39.0 one 41.0 zero
NAN two 0.0 zero 7.0 one zero zero zero zero 44.0 one 1.0 zero
zero zero 3.0 two 16.0 zero zero one zero zero 49.0 one 26.0 zero
zero zero -1.0 zero 17.0 zero zero one zero one -1.0 one 22.0 zero
one one 3.0 two 27.0 zero zero one zero three 71.0 one 37.0 one
NAN one 3.0 zero 34.0 zero zero zero zero zero 55.0 one 42.0 NAN
one zero -1.0 one -1.0 zero NAN one NAN zero 49.0 NAN 30.0 zero
zero one 4.0 zero 4.0 one NAN zero zero one 11.0 one 11.0 zero
zero zero 7.0 zero 9.0 NAN zero zero zero zero 59.0 one 12.0 zero
NAN zero 1.0 NAN 50.0 zero NAN one zero one 29.0 one 2.0 one
one one -1.0 one 22.0 one zero one zero two 41.0 one 0.0 zero
zero one 6.0 four 34.0 zero zero one zero zero 39.0 NAN 2.0 zero
one zero 2.0 zero 30.0 zero zero one zero zero 43.0 one 2.0 zero
zero zero -1.0 two -1.0 one NAN one zero zero 47.0 one 56.0 zero
zero NAN 3.0 zero 31.0 one zero zero zero zero -1.0 one 10.0 zero
zero NAN -1.0 zero 20.0 NAN zero zero zero zero 31.0 one 24.0 zero
zero two 2.0 one 22.0 one zero one zero two 44.0 one 31.0 NAN
zero zero 2.0 one -1.0 zero zero one zero NAN 47.0 one 30.0 one
zero zero 5.0 three 35.0 one one zero zero zero 47.0 one -1.0 zero
NAN one 2.0 one 33.0 zero NAN one zero zero 67.0 NAN 38.0 zero
zero NAN 6.0 four 36.0 zero zero one zero zero 49.0 one -1.0 one
NAN zero 4.0 two 33.0 one zero NAN zero zero -1.0 one 43.0 zero
one NAN 3.0 two 21.0 zero NAN one zero zero 59.0 zero -1.0 zero
zero one 3.0 two -1.0 zero zero one zero three 39.0 one 34.0 NAN
one zero 1.0 NAN 18.0 zero zero NAN NAN zero -1.0 NAN 28.0 zero
zero zero 1.0 zero 39.0 zero NAN zero zero zero 37.0 one 37.0 zero
one zero 3.0 two 30.0 one zero one zero one 39.0 one 4.0 zero
zero one 3.0 two 57.0 zero zero one zero zero 47.0 one 67.0 one
zero zero 1.0 zero -1.0 one zero one zero zero 9.0 one 8.0 zero
zero zero 3.0 zero 30.0 NAN zero zero zero one 39.0 one 40.0 zero
zero two 3.0 two 26.0 one zero one zero one -1.0 one 28.0 zero
zero zero 3.0 two 54.0 zero one zero zero zero 29.0 one -1.0 zero
one NAN 2.0 one 39.0 zero zero one zero three 39.0 one 44.0 zero
zero zero 3.0 two 24.0 one zero one NAN zero 15.0 one 20.0 zero
zero one 3.0 two 20.0 zero zero one zero one 47.0 one 30.0 zero
zero zero 5.0 four 39.0 one one zero zero zero 47.0 one 49.0 zero
one one 2.0 one 24.0 one zero one zero one 39.0 one 28.0 zero
zero zero 4.0 zero 9.0 NAN NAN zero zero NAN 85.0 one 17.0 zero
zero zero 4.0 one 38.0 one zero one zero zero 39.0 one 8.0 zero
zero one -1.0 three 24.0 one NAN one zero two 7.0 one 32.0 zero
zero one 4.0 three -1.0 one zero one zero zero 37.0 one 15.0 zero
zero zero 3.0 zero 3.0 one NAN zero zero zero 34.0 one 13.0 zero
one zero 3.0 zero 46.0 zero zero NAN zero zero 1.0 zero 6.0 NAN
zero zero 2.0 one 16.0 zero zero one zero two 39.0 one 26.0 one
one zero 2.0 one 16.0 zero zero one zero zero 47.0 one 16.0 zero
zero zero 6.0 zero 19.0 zero zero zero zero zero 19.0 one 20.0 zero
one zero 3.0 zero 9.0 one NAN zero zero one 29.0 one 19.0 zero
zero one 6.0 five 36.0 zero NAN one NAN zero 44.0 one 15.0 zero
zero zero 2.0 one 45.0 one zero one zero zero 39.0 one -1.0 zero
zero zero 4.0 two 18.0 zero zero one zero zero 65.0 one 28.0 zero
zero NAN 2.0 NAN -1.0 zero NAN one zero two 35.0 one 25.0 zero
zero zero 3.0 two 21.0 one zero one zero zero 49.0 one 19.0 zero
zero one 1.0 one 45.0 zero one NAN zero two -1.0 one 30.0 one
zero one 4.0 three 33.0 zero zero one zero two 47.0 one 26.0 one
zero zero 5.0 three 25.0 zero zero one zero zero 49.0 one 12.0 zero
NAN zero 3.0 two 32.0 NAN zero one zero zero 43.0 one 13.0 zero
zero NAN 3.0 two 41.0 zero zero one zero one 29.0 one 51.0 one
zero one 3.0 two 17.0 zero zero one zero one 49.0 NAN 21.0 one
zero one 3.0 zero 11.0 one zero zero zero two -1.0 NAN -1.0 zero
one one 2.0 one 39.0 zero zero one zero zero 59.0 one 3.0 one
zero zero 4.0 three 50.0 zero zero one zero zero 39.0 one 25.0 one
zero NAN 5.0 zero 26.0 zero zero zero zero zero 59.0 one 20.0 zero
zero zero 2.0 one 36.0 one zero one zero two 29.0 NAN 46.0 zero
zero zero 3.0 zero 20.0 NAN NAN one zero one 43.0 one 4.0 zero
zero zero 4.0 two 45.0 one zero one zero zero 47.0 one 30.0 zero
zero one 3.0 two 40.0 zero zero one zero two 59.0 one 20.0 one
zero one 2.0 two 47.0 zero one zero zero two 39.0 one 57.0 one
zero zero -1.0 one 19.0 one zero zero zero one 47.0 one 12.0 zero
zero zero 4.0 one -1.0 zero zero one zero one 39.0 one 36.0 zero
zero zero 3.0 zero 45.0 one NAN zero zero zero -1.0 one -1.0 zero
zero one 2.0 one 46.0 zero zero one zero one 24.0 one 56.0 zero
one zero 4.0 zero 14.0 NAN zero zero zero one 43.0 one -1.0 NAN
zero NAN 1.0 zero 55.0 NAN NAN zero zero one 27.0 one 10.0 zero
zero zero 5.0 NAN 41.0 one zero one zero zero 39.0 one 37.0 zero
one zero 5.0 zero 9.0 one zero zero zero one 47.0 one 19.0 zero
zero one 3.0 one 36.0 zero zero one zero one 47.0 one 15.0 one
one zero 1.0 zero 48.0 zero NAN one zero zero 45.0 one 28.0 zero
one one 5.0 zero 14.0 one zero zero zero one 39.0 one 16.0 zero
zero one 0.0 zero -1.0 zero zero zero zero zero 47.0 one 10.0 zero
zero two 4.0 three 46.0 one zero one zero NAN 62.0 one 55.0 zero
zero one 1.0 zero 39.0 one zero one zero one 39.0 one 29.0 one
zero zero 5.0 three 40.0 zero zero one zero three 39.0 one 50.0 one
zero two 3.0 two 36.0 zero zero NAN zero two 39.0 one 14.0 one
zero zero 1.0 zero 7.0 one NAN one zero one 39.0 one 3.0 zero
zero one 3.0 zero 15.0 zero zero zero NAN two 29.0 one 16.0 zero
zero zero 2.0 zero -1.0 zero zero zero zero zero 44.0 one 20.0 zero
one zero 0.0 zero 39.0 one zero zero zero one -1.0 one 20.0 zero
NAN one 5.0 NAN 13.0 zero zero zero zero one 49.0 one 21.0 NAN
one NAN 2.0 one 27.0 zero zero one zero two 71.0 one 18.0 zero
zero zero 4.0 three 31.0 one NAN one zero zero 39.0 one 41.0 zero
one one 1.0 zero 12.0 zero zero one zero two 43.0 one 0.0 one
zero zero 5.0 NAN 6.0 zero zero zero zero zero 71.0 one 16.0 zero
one zero 2.0 one 31.0 one zero one zero one 49.0 one 24.0 zero
NAN two 4.0 three 41.0 zero zero one zero two 47.0 one 51.0 one
one one -1.0 one 14.0 zero zero one zero one 59.0 one 21.0 zero
zero zero 3.0 two 32.0 zero zero one zero zero 39.0 one 25.0 zero
NAN one 4.0 three 47.0 zero zero one zero zero 49.0 one 29.0 one
NAN NAN 3.0 two 45.0 zero zero one zero one 5.0 one 55.0 zero
zero zero 7.0 zero 10.0 zero zero NAN zero zero -1.0 one 8.0 zero
zero four 3.0 two 21.0 NAN zero one zero zero 39.0 one 22.0 one
zero zero -1.0 two 39.0 zero zero one zero zero 43.0 one 2.0 one
zero NAN 0.0 zero 18.0 one zero zero zero one 41.0 one 2.0 zero
zero one -1.0 one 47.0 zero zero NAN zero NAN -1.0 one 28.0 zero
zero zero 4.0 three 34.0 zero zero one zero zero 29.0 one 40.0 zero
one one 3.0 two 32.0 zero zero one NAN zero 39.0 one -1.0 one
zero one 3.0 two 25.0 zero NAN NAN zero one 39.0 one 10.0 one
zero zero 7.0 NAN 11.0 zero NAN zero zero zero 23.0 one -1.0 zero
NAN zero 10.0 four 39.0 one one zero zero zero 39.0 NAN 7.0 zero
zero zero 4.0 four 23.0 one one zero zero zero 71.0 one 27.0 zero
zero two 4.0 three 42.0 zero zero one zero three 35.0 one 52.0 one
zero zero 4.0 zero 8.0 zero zero one zero one 49.0 one 10.0 zero
one zero 3.0 two 16.0 zero zero one NAN zero 73.0 one 23.0 zero
zero one 1.0 zero 45.0 one zero one zero zero -1.0 one 37.0 one
zero one 5.0 zero 10.0 zero zero zero zero two 47.0 one 20.0 zero
zero zero 6.0 zero 13.0 one zero zero NAN NAN 29.0 one 2.0 NAN
zero zero 4.0 zero 6.0 one zero zero zero zero 45.0 one 1.0 zero
NAN one -1.0 two 36.0 one zero one zero zero 34.0 one 46.0 one
zero zero 4.0 three 41.0 one one zero zero zero 5.0 NAN 49.0 zero
zero two -1.0 zero 12.0 zero zero NAN zero one 59.0 one 19.0 one
zero zero 3.0 zero 60.0 zero one zero zero zero 44.0 one 11.0 zero
zero zero 4.0 zero 13.0 one zero NAN zero two 47.0 one 23.0 zero
zero zero 3.0 two -1.0 zero NAN one zero one 35.0 NAN -1.0 zero
zero zero -1.0 two 25.0 zero NAN one zero one 39.0 NAN 35.0 zero
zero zero -1.0 zero 5.0 zero zero zero NAN one 53.0 one 7.0 zero
zero zero 2.0 one 31.0 one zero one zero one 47.0 one 41.0 NAN
one one 4.0 three 19.0 zero zero one zero two -1.0 one 7.0 one
NAN one 4.0 three 34.0 one zero one zero two 29.0 one 6.0 zero
one zero 2.0 one 41.0 zero zero one zero zero 55.0 one 51.0 zero
zero zero 4.0 two -1.0 zero NAN one zero zero 47.0 one 52.0 zero
zero zero 6.0 three 40.0 zero NAN one zero zero 29.0 one 25.0 zero
zero zero 5.0 zero 28.0 one zero zero zero zero 44.0 one -1.0 zero
zero zero 2.0 zero 5.0 one zero zero zero one 48.0 NAN 10.0 zero
zero zero 3.0 two 22.0 zero zero one zero NAN 48.0 one 2.0 zero
zero zero -1.0 zero 35.0 one zero zero zero NAN 39.0 NAN 44.0 one
zero one 1.0 zero 27.0 zero zero one zero two 39.0 one 16.0 NAN
zero one 4.0 zero 10.0 zero NAN zero zero two 77.0 one 20.0 zero
zero zero 1.0 one 26.0 one one zero NAN two 39.0 one 36.0 zero
one zero 0.0 zero -1.0 NAN zero zero zero zero 19.0 one 40.0 zero
one zero 3.0 two 20.0 NAN zero one zero one 39.0 one 15.0 zero
zero zero 4.0 three 35.0 NAN zero one zero zero 49.0 one 45.0 zero
one one 2.0 one 32.0 zero zero one zero two 39.0 one -1.0 one
zero NAN 4.0 NAN 10.0 zero zero zero zero zero 55.0 one 20.0 NAN
one zero 6.0 four 27.0 zero zero NAN zero zero 49.0 one 4.0 zero
zero zero 5.0 NAN 53.0 zero NAN zero zero zero 19.0 one 1.0 zero
one zero 9.0 zero 12.0 zero zero zero zero NAN 44.0 zero 20.0 zero
zero zero 2.0 one 42.0 one zero one NAN zero 39.0 one 3.0 zero
zero two 1.0 one 43.0 zero one NAN zero two 49.0 one 43.0 one
zero zero 3.0 zero -1.0 zero zero zero NAN two 43.0 one 20.0 zero
one zero 2.0 NAN 16.0 zero zero one zero one -1.0 one 23.0 zero
one zero 4.0 three 33.0 one zero one zero zero 43.0 NAN 5.0 zero
zero NAN 3.0 two 22.0 zero zero one zero NAN -1.0 one 32.0 zero
zero two 3.0 two 27.0 zero zero NAN zero zero 59.0 one 37.0 one
NAN zero 2.0 zero 18.0 one zero zero zero zero 39.0 NAN 28.0 zero
zero NAN 4.0 three 46.0 zero zero one zero NAN 31.0 one 45.0 zero
zero two 8.0 five 49.0 zero zero one zero zero -1.0 one 19.0 zero
zero zero 6.0 four 26.0 zero zero one zero zero 39.0 NAN 10.0 zero
NAN zero 5.0 two 9.0 zero zero one NAN one -1.0 one 19.0 zero
zero two 2.0 one 42.0 one zero one zero three 39.0 one 52.0 one
zero five 4.0 three 45.0 one zero one NAN one 14.0 one 54.0 one
zero NAN -1.0 one 27.0 zero zero one zero zero 43.0 one 37.0 zero
zero one 8.0 one 30.0 one zero zero zero two 39.0 one 40.0 one
one zero 5.0 four -1.0 zero zero one zero zero 43.0 one -1.0 zero
NAN NAN 5.0 one 40.0 zero zero one zero zero 54.0 one 27.0 NAN
zero zero 3.0 two -1.0 zero zero one zero zero 59.0 NAN -1.0 zero
zero zero -1.0 two 32.0 zero zero NAN zero NAN 43.0 one 42.0 zero
zero zero 1.0 NAN 48.0 one zero one zero zero 39.0 one 58.0 zero
one NAN 0.0 zero 14.0 zero zero zero zero zero 41.0 one 10.0 zero
zero zero -1.0 three 50.0 one one zero zero zero -1.0 one 60.0 one
zero zero 2.0 one 35.0 zero zero one zero zero 47.0 one -1.0 zero
zero zero 0.0 zero 36.0 zero zero zero NAN three 39.0 zero 25.0 one
zero zero 4.0 zero 8.0 zero zero zero zero one 43.0 one 9.0 zero
one one 2.0 NAN 30.0 one zero one zero one 39.0 one 40.0 one
one zero 2.0 one 14.0 zero zero one zero three 43.0 one 24.0 one
zero zero -1.0 two 40.0 one zero one NAN zero -1.0 one 27.0 zero
zero zero 3.0 zero 22.0 zero zero zero zero zero 43.0 one 30.0 zero
one zero 5.0 zero 10.0 zero zero zero zero two 5.0 one 10.0 NAN
zero one 4.0 zero 13.0 zero zero zero zero zero 43.0 one 23.0 zero
one zero 4.0 three 19.0 one zero one zero zero 35.0 one 29.0 zero
zero zero 4.0 NAN 11.0 zero zero zero zero zero 31.0 one -1.0 NAN
zero zero 3.0 NAN 41.0 zero zero one zero NAN -1.0 one 3.0 zero
one zero 6.0 two 50.0 zero zero one zero zero 49.0 one 50.0 zero
zero two 4.0 zero 31.0 zero zero zero zero zero 49.0 NAN -1.0 one
zero one -1.0 zero 3.0 zero zero zero zero zero 69.0 NAN 13.0 zero
zero zero 5.0 zero -1.0 zero one zero zero two 29.0 one 17.0 zero
zero NAN 5.0 four 23.0 zero NAN one zero zero 39.0 one 33.0 zero
zero NAN -1.0 zero 16.0 zero NAN zero zero zero 77.0 one 24.0 one
zero NAN 3.0 two 26.0 one zero one zero one 44.0 one 36.0 zero
zero zero -1.0 six 18.0 zero zero one zero zero 29.0 one 5.0 zero
one zero -1.0 two 23.0 NAN zero NAN zero NAN 59.0 one 33.0 zero
zero zero 8.0 six 30.0 NAN zero one zero zero 47.0 one 40.0 zero
one zero 1.0 zero 23.0 zero zero one zero one 71.0 one 2.0 one
zero zero 4.0 zero 11.0 zero zero zero zero zero 49.0 NAN 2.0 zero
zero zero 3.0 two 23.0 zero NAN one zero zero 69.0 one 33.0 one
one two 0.0 zero 9.0 one NAN zero NAN zero -1.0 one 11.0 NAN
one zero 2.0 one 19.0 zero zero one zero two 49.0 one 1.0 NAN
NAN two 4.0 two 39.0 zero zero one NAN one 39.0 zero 40.0 one
zero NAN 3.0 zero 7.0 NAN zero zero zero one 43.0 one 17.0 zero
zero one 5.0 NAN 37.0 one zero one zero zero 97.0 one 15.0 zero
one zero 4.0 three 31.0 NAN zero one zero zero 43.0 one 25.0 zero
zero one 1.0 NAN 53.0 zero NAN one zero zero 17.0 zero -1.0 zero
zero zero 4.0 two 27.0 zero zero one zero one 47.0 one 10.0 one
one zero 2.0 one 13.0 one NAN one zero zero 51.0 one 4.0 zero
one one 3.0 NAN 36.0 zero zero one zero zero 98.0 one 46.0 zero
zero zero 2.0 zero 14.0 one zero zero zero two 23.0 one 8.0 zero
zero one 1.0 zero 10.0 NAN zero one zero NAN 47.0 one 14.0 zero
one one 4.0 three 32.0 zero zero one zero zero 47.0 one 30.0 zero
zero zero 1.0 one 44.0 zero one zero zero zero 41.0 one 37.0 zero
zero two 5.0 zero 17.0 zero zero zero zero NAN 55.0 one 27.0 zero
zero one 2.0 one 25.0 zero zero one zero three 35.0 one 16.0 one
zero zero 4.0 three 21.0 zero zero one zero one 39.0 one 10.0 NAN
zero zero 3.0 two 36.0 zero zero one zero NAN 47.0 one 46.0 one
NAN zero -1.0 zero 10.0 zero zero zero zero one 39.0 one 20.0 zero
NAN two 3.0 two 28.0 zero zero one zero three 47.0 zero 20.0 one
zero zero 3.0 NAN 10.0 NAN zero zero NAN one 39.0 one -1.0 NAN
one zero 2.0 one 38.0 zero NAN one NAN NAN 43.0 one 22.0 zero
zero two 3.0 NAN 21.0 zero zero one NAN one 71.0 one 31.0 one
zero three 2.0 one 49.0 zero zero one zero zero 69.0 one 35.0 zero
zero NAN 3.0 zero 8.0 zero zero zero zero one -1.0 one 18.0 zero
zero zero 4.0 zero 7.0 one zero zero zero NAN 47.0 NAN 17.0 zero
zero zero 2.0 one 33.0 NAN zero one NAN three 34.0 one 43.0 one
NAN zero 5.0 one 8.0 one zero zero zero NAN 39.0 one 16.0 zero
zero zero 2.0 NAN 16.0 zero zero one zero zero 39.0 one -1.0 NAN
zero NAN 1.0 zero 38.0 one zero one zero zero 47.0 NAN -1.0 zero
zero one -1.0 three 25.0 one zero one zero zero 44.0 one 15.0 zero
one one 3.0 two 10.0 one NAN one zero one 39.0 one 5.0 NAN
zero NAN 3.0 zero -1.0 zero one zero zero one 41.0 one 29.0 zero
NAN two 6.0 zero 24.0 one zero zero zero three 39.0 one 34.0 one
zero two 3.0 two 40.0 zero zero one zero two 39.0 one 18.0 one
zero one 2.0 one 36.0 zero zero one zero one 55.0 one 20.0 zero
NAN zero 4.0 zero 7.0 zero zero NAN zero one 49.0 one 17.0 zero
zero zero 4.0 three 27.0 zero zero one zero zero 83.0 one 12.0 zero
zero zero 2.0 NAN 35.0 one zero one zero NAN 2.0 one 45.0 zero
zero zero 7.0 one 25.0 one zero zero zero zero 23.0 one 35.0 zero
zero one -1.0 two 35.0 zero zero one zero one 44.0 one 45.0 one
zero zero -1.0 zero 13.0 zero zero zero zero one 43.0 one 23.0 NAN
zero zero 0.0 zero 9.0 zero zero zero zero zero 97.0 one 10.0 zero
zero NAN 5.0 one 41.0 one zero zero zero two 39.0 one -1.0 one
one zero 3.0 one 24.0 zero zero one zero NAN 47.0 one 4.0 one
one one 2.0 NAN 32.0 NAN NAN NAN zero one 59.0 one 28.0 NAN
zero zero 16.0 zero 10.0 zero zero zero zero zero 55.0 one 20.0 zero
one NAN 4.0 four 37.0 zero one zero zero NAN 53.0 one 7.0 zero
zero zero 3.0 two 29.0 zero zero one zero one 89.0 one 39.0 one
zero one -1.0 NAN 32.0 NAN zero one zero zero 79.0 one 42.0 zero
zero zero 3.0 zero -1.0 one NAN zero zero two 59.0 one 17.0 zero
zero one 3.0 two 25.0 zero zero one zero one 89.0 one 12.0 zero
zero one 4.0 two 38.0 one NAN one zero two 29.0 one 30.0 zero
zero zero 3.0 two 34.0 zero zero NAN zero NAN 69.0 one 38.0 zero
zero zero 3.0 two 41.0 NAN zero one zero zero 19.0 one 51.0 zero
zero two 4.0 three 46.0 zero zero one zero zero 44.0 one 48.0 one
zero zero 7.0 four 41.0 zero NAN one zero zero 39.0 one -1.0 zero
zero one 2.0 zero 33.0 zero zero zero zero two 14.0 one 2.0 zero
one one 1.0 zero 15.0 NAN zero one zero two 48.0 one 25.0 zero
NAN one 2.0 zero 28.0 zero NAN one zero NAN 71.0 one -1.0 zero
zero one -1.0 three 19.0 one zero one zero one 39.0 one 24.0 zero
NAN two -1.0 one 55.0 zero zero NAN zero zero 6.0 NAN 42.0 one
zero zero 3.0 two 30.0 zero zero one NAN zero -1.0 one 28.0 zero
NAN one 4.0 NAN 38.0 NAN zero NAN zero zero -1.0 one 20.0 zero
zero zero 5.0 four 35.0 zero zero one zero one 39.0 one 45.0 zero
NAN zero 3.0 two -1.0 zero zero one zero zero 39.0 one 15.0 zero
zero zero 5.0 zero 13.0 zero zero zero zero two 43.0 one 23.0 zero
zero one 4.0 zero 7.0 zero zero zero zero one 19.0 NAN 5.0 zero
zero two 3.0 one 22.0 NAN zero one zero zero 39.0 NAN 17.0 zero
one zero 3.0 one 34.0 zero zero one zero one 59.0 one 44.0 zero
zero one 2.0 one 13.0 one zero one zero zero -1.0 one 8.0 zero
zero zero 4.0 NAN 16.0 zero NAN NAN zero zero 47.0 one -1.0 NAN
one zero 5.0 four -1.0 zero zero one zero zero 59.0 one 8.0 NAN
zero zero -1.0 three 35.0 one NAN one NAN NAN 44.0 NAN 45.0 zero
zero one 0.0 zero 28.0 zero zero zero zero three 39.0 one 38.0 NAN
zero zero 5.0 zero 5.0 one zero zero zero one 39.0 one 15.0 zero
zero zero 6.0 five 35.0 zero zero one zero zero 39.0 one 45.0 zero
one zero 1.0 NAN 15.0 one zero one zero zero 39.0 one 18.0 zero
NAN NAN 4.0 three 28.0 zero zero one zero zero 59.0 one -1.0 zero
zero zero 3.0 two 20.0 zero zero one NAN one 39.0 one 20.0 zero
zero zero 1.0 zero 62.0 zero zero one zero one -1.0 one 68.0 NAN
one NAN 2.0 one 21.0 zero zero one zero zero 39.0 one -1.0 one
zero zero 5.0 two 15.0 zero NAN one zero one 71.0 one 6.0 zero
zero zero -1.0 four 14.0 zero zero one zero zero -1.0 one -1.0 zero
NAN zero 4.0 three 38.0 zero zero one zero zero 41.0 one 26.0 zero
NAN zero -1.0 two 32.0 one zero one zero zero 39.0 one 12.0 zero
zero zero 1.0 zero 12.0 zero zero NAN zero one 51.0 NAN -1.0 zero
zero two 4.0 zero 13.0 NAN zero NAN zero two 44.0 one 23.0 zero
zero one -1.0 two 24.0 zero zero one zero one 24.0 one 34.0 zero
NAN zero 5.0 zero 22.0 zero zero zero zero zero 39.0 one 32.0 zero
one two 4.0 two 15.0 one NAN one zero two -1.0 one 25.0 zero
zero zero 1.0 zero 17.0 one zero one zero three 59.0 one -1.0 one
one zero 2.0 one 18.0 zero zero one zero two 43.0 one 4.0 zero
zero three 6.0 three 41.0 one NAN one zero three 39.0 one 51.0 one
NAN one 2.0 one 27.0 one zero NAN zero zero 59.0 one -1.0 zero
zero zero 5.0 zero 11.0 zero zero zero zero zero -1.0 one 21.0 zero
one two 0.0 zero 51.0 zero zero zero one three 43.0 one 30.0 zero
zero NAN 3.0 three 25.0 one one zero zero zero 35.0 one 35.0 zero
one zero 2.0 one 22.0 zero zero one zero one 47.0 one 1.0 one
zero zero 3.0 two 19.0 zero NAN one zero one 39.0 one 14.0 one
zero zero 3.0 two 16.0 zero NAN one zero zero 39.0 one -1.0 zero
one one 5.0 zero 12.0 one zero zero zero two 39.0 one 2.0 zero
one zero 3.0 three 31.0 one zero zero zero zero 41.0 one 41.0 zero
zero zero 0.0 zero 21.0 zero zero zero NAN two -1.0 NAN 28.0 one
zero NAN 3.0 two 43.0 zero zero NAN zero zero 43.0 one 45.0 zero
zero one 2.0 one 19.0 zero zero one zero two 34.0 one -1.0 one
zero zero 4.0 NAN 26.0 zero zero one zero two 55.0 one 36.0 one
zero two 3.0 zero 14.0 one zero zero zero two 49.0 one 14.0 one
